OBJECTID,GEOMETRYID,TRAILNAME,TRLALTNAME,TRLLABEL,TRLFEATTYPE,TRAILSTATUS,TRLSURFACE,TRAILTYPE,TRAILCLASS,TRLUSE,DISTRIBUTE,RESTRICTION,UNITCODE,ISEXTANT,UNITNAME,GROUPCODE,REGIONCODE,CREATEDATE,EDITDATE,MAPMETHOD,MAPSOURCE,SOURCESCALE,SOURCEDATE,XYERROR,FMSSID,ASSETID,NOTES,FEATUREID,EDITBY,CREATEBY,FACILITYTYPE,ASSETCODE,COUNTY,LANDFORM,MANAGEMENTZONE,WATERSHED,LON,LAT,COORD_SYSTEM,DATUM,UTM_ZONE,X_COORD,Y_COORD,STATE,QUADNAME,HERROR,VERROR,PARKDISTRICT,FMSS_LOC,FMSS_ASSET,LOC_NAME,MTFCC,FRA,ACCESS,AGENCY_DAT,ACCESS_STA,ADMIN_ORG,CONG_DIST,DESIGN_USE,HIST_SIGNF,JURIDICT,LAND_PLAN,MANGED_US,MTR_PROHIBITED,NAT_TR_DES,PR_TR_MNTR,PROHIB_USE,ROW,ROAD_SYS,SHARED_SYS,SPC_MGT_AR,GRSM_STATUS,RuleID,Shape__Length
1345,1c37a940-ae36-4cf4-9acc-22a5d043b5d2,Stiles Cemetery Access,,Stiles Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Fontana Lake-Tuckasegee River,,,GCS,NAD83,17,,,North Carolina,NOLAND CREEK,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00109060797309958
1346,48ee3457-13fa-4e49-9b2e-63853e207ea9,Conner @ Hickory Flats Cemetery Access,,Conner @ Hickory Flats Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Fontana Lake-Tuckasegee River,,,GCS,NAD83,17,,,North Carolina,NOLAND CREEK,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00286335648172712
1347,46bfcd25-a68d-45a0-b855-5b96fecc72d6,Woody-Conner Cemetery Access,,Woody-Conner Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Forney Creek,,,GCS,NAD83,17,,,North Carolina,NOLAND CREEK,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00351194887046264
1348,5edff765-0cff-41de-ad1a-96118158e7f3,Laney Cemetery Access,,Laney Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,BRYSON CITY,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.0012432678916724
1349,a982c880-76eb-4fb0-a962-6092671c5467,Wiggins-Watson-Toms Branch Cemetery Access,,Wiggins-Watson-Toms Branch Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 5: Fully Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,BRYSON CITY,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.000634724319088744
1350,e3c669fd-3bf8-40bd-ad09-071b586d16f7,Lower Indian-Queen Cemetery Access,,Lower Indian-Queen Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,BRYSON CITY,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00373437047421026
1351,5a4c67a8-d4cd-40d9-a718-43a9e87cf083,Friendship Baptist Church Cemetery Access,,Friendship Baptist Church Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Sevier,,,Porters Creek,,,GCS,NAD83,17,,,Tennessee,MOUNT LE CONTE,>1m <=5m,,Cosby District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00131356339462028
1352,df30a073-707b-4040-b10c-9298390f87d0,"Backcountry Camp 32, Injun Creek Access",,"Backcountry Camp 32, Injun Creek Access",Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-21T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Sevier,,,Little Pigeon River Middle,,,GCS,NAD83,17,,,Tennessee,MOUNT LE CONTE,>1m <=5m,,Cosby District,0,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 4,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00108554235298968
1356,05ca7324-613f-45f6-911b-97a292e18213,Fairfax/Old Payne (Palmer) Access,,Fairfax/Old Payne (Palmer) Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-22T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lake Cheoah-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,FONTANA DAM,>1m <=5m,,Deep Creek District,0,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 2,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00134796208798024
1358,99641e6f-4eee-4ade-857d-3d7052111676,Posey Cemetery Access,,Posey Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,TUSKEEGEE,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00205496922390723
1359,087c24fb-b092-4963-aae6-c24cb5b605e7,Pilkey/Posey cemetery access,,Pilkey/Posey cemetery access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,TUSKEEGEE,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00587306976348365
1360,aa29a238-e95c-4bf5-9b30-3d97eb30ef2b,Pilkey/Posey cemetery access,,Pilkey/Posey cemetery access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,TUSKEEGEE,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00285185401814336
1361,aa1c9ecc-f216-4492-9ba3-c9a25debe84c,Pilkey Cemetery Access,,Pilkey Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-21T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,TUSKEEGEE,>1m <=5m,,Deep Creek District,82977,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00592176194157601
1362,0189b17b-dd8a-4be7-a6e6-ecc5addac05b,Pilkey Cemetery Access,,Pilkey Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-21T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,TUSKEEGEE,>1m <=5m,,Deep Creek District,82977,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00286226502563562
1363,8ad4b280-eb81-410d-bfc1-3d49ce63d6f7,Pilkey Cemetery Access,,Pilkey Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,TUSKEEGEE,>1m <=5m,,Deep Creek District,82977,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00327512019132308
1364,440ae06c-d932-4ddd-857c-ee83c49ee9d6,Welch-Kirkland Cemetery Access,,Welch-Kirkland Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,TUSKEEGEE,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00416866960720066
1365,f6905729-57d4-4131-8497-51b2c0485e67,McClure Cemetery Access,,McClure Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,NOLAND CREEK,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00236544158776328
1366,0703d59c-c8c4-487c-ac91-3025efab7ef8,Lower Noland-Monteith Cemetery Access,,Lower Noland-Monteith Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Noland Creek,,,GCS,NAD83,17,,,North Carolina,NOLAND CREEK,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00460731526229569
1367,c56452ef-ff80-4c3b-b50c-1e475722d073,Carver Cemeter Access,,Carver Cemeter Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-22T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Bradley Fork,,,GCS,NAD83,17,,,North Carolina,SMOKEMONT,>1m <=5m,,Oconaluftee District,0,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 2,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00424684613772953
1368,ada0f1ac-c32d-468e-a6df-5d5c48a6fbdb,Doc Caldwell Cemetery Access,,Doc Caldwell Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Upper Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,DELLWOOD,>1m <=5m,,Cataloochee District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00176927106944137
1369,142fc2be-9f06-4b47-9d4a-344e6838e705,Carson-Messer Cemetery Access,,Carson-Messer Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Upper Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,DELLWOOD,>1m <=5m,,Cataloochee District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00166176499748914
1370,1a195ce8-0266-4d3c-84cb-b1bf1cde2ba5,Sutton-McGhee Cemetery Access,,Sutton-McGhee Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Upper Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,DELLWOOD,>1m <=5m,,Cataloochee District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00230990432945447
1371,86059c24-0e6c-4a71-8d16-f7d9c41345e4,Lawson Jenkins-Kerr Cemetery Access,,Lawson Jenkins-Kerr Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Lower Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,COVE CREEK GAP,>1m <=5m,,Cataloochee District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00222535670716641
1372,622b4e6b-4bdd-48dd-ae4d-1a843baa9d78,Rayfield-Dodgen Cemetery Access,,Rayfield-Dodgen Cemetery Access,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Sevier,,,Little Pigeon River Middle,,,GCS,NAD83,17,,,Tennessee,MOUNT LE CONTE,>1m <=5m,,Cosby District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.002850877823433
1374,822c4ff4-b8cb-49f0-9a01-e9edbb7fe8d5,Science Center Trail,,Science Center Trail,Park Trail (only),Existing,Native,Standard Terra Trail,"Class 2: Minor Development;",,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2008-06-04T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Upper Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,DELLWOOD,>1m <=5m,,Cataloochee District,0,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00417944516198512
1375,cd49925e-7282-46d1-b8be-d094b673e9e5,Deep Creek Trail,,Deep Creek Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2008-05-07T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,CLINGMANS DOME,>1m <=5m,,Oconaluftee District,47284,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Horse Trail Located by GPS (Open),0.00656990446629459
1376,25f88a54-874a-42a8-83b9-5e75ffe0e7e8,Riverview Quiet Walkway,,Riverview Quiet Walkway,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2004-03-14T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Sevier,,,West Prong Little Pigeon River Upper,,,GCS,NAD83,17,,,Tennessee,GATLINBURG,>1m <=5m,,Little River District,46884,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,3,Interpretive Trail Located by GPS (Open),0.00264131530094308
1377,7189d725-f342-4fde-8c8a-07e6ced3f058,Old Deep Creek Quiet Walkway,,Old Deep Creek Quiet Walkway,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2004-03-14T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,CLINGMANS DOME,>1m <=5m,,Oconaluftee District,47761,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00180306567019144
1378,e3a04a9c-15f7-492d-9a37-ee1ff07dc561,Campsite 98 Access Trail,,Campsite 98 Access Trail,Park Trail (only),Existing,Native,Standard Terra Trail, ,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Lower Fontana Lake-Little Tennessee River,,,GCS,NAD83,17,,,North Carolina,NOLAND CREEK,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Horse Trail Located by GPS (Open),0.00137034405127513
1379,5b323c7a-cedc-4a80-afbe-cd2e620f16fd,Campsite 65 Access Trail,,Campsite 65 Access Trail,Park Trail (only),Existing,Native,Standard Terra Trail, ,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Noland Creek,,,GCS,NAD83,17,,,North Carolina,NOLAND CREEK,>1m <=5m,,Deep Creek District,,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00183222618928626
